FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
2022-09-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2655,SFO,"San Francisco, CA",ATL,"Atlanta, GA",805,807.0,2.0,18.0,825.0,1518.0,16.0,1545,1534.0,-11.0,0.0,,0.0,280.0,267.0,233.0,2139.0,,,,,
2023-08-12,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1384,MSP,"Minneapolis, MN",SFO,"San Francisco, CA",949,944.0,-5.0,14.0,958.0,1127.0,5.0,1203,1132.0,-31.0,0.0,,0.0,254.0,228.0,209.0,1589.0,,,,,
2019-09-05,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1447,ORD,"Chicago, IL",TPA,"Tampa, FL",820,810.0,-10.0,25.0,835.0,1208.0,7.0,1210,1215.0,5.0,0.0,,0.0,170.0,185.0,153.0,1011.0,,,,,
2021-07-30,Republic Airline,Republic Airline: YX,YX,20452,3532,MSY,"New Orleans, LA",ORD,"Chicago, IL",1400,1416.0,16.0,23.0,1439.0,1648.0,17.0,1637,1705.0,28.0,0.0,,0.0,157.0,169.0,129.0,836.0,5.0,0.0,12.0,0.0,11.0
2022-12-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1767,HOU,"Houston, TX",STL,"St. Louis, MO",510,509.0,-1.0,11.0,520.0,702.0,3.0,705,705.0,0.0,0.0,,0.0,115.0,116.0,102.0,687.0,,,,,
2019-06-01,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,877,OAK,"Oakland, CA",LIH,"Lihue, HI",940,929.0,-11.0,13.0,942.0,1143.0,21.0,1230,1204.0,-26.0,0.0,,0.0,350.0,335.0,301.0,2457.0,,,,,
2020-09-10,Allegiant Air,Allegiant Air: G4,G4,20368,1926,VPS,"Valparaiso, FL",OKC,"Oklahoma City, OK",1305,1430.0,85.0,11.0,1441.0,1618.0,6.0,1507,1624.0,77.0,0.0,,0.0,122.0,114.0,97.0,726.0,77.0,0.0,0.0,0.0,0.0
2023-05-05,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,957,DCA,"Washington, DC",STL,"St. Louis, MO",835,834.0,-1.0,20.0,854.0,942.0,6.0,950,948.0,-2.0,0.0,,0.0,135.0,134.0,108.0,719.0,,,,,
2022-01-27,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,665,DFW,"Dallas/Fort Worth, TX",MTJ,"Montrose/Delta, CO",1228,1227.0,-1.0,21.0,1248.0,1337.0,4.0,1353,1341.0,-12.0,0.0,,0.0,145.0,134.0,109.0,722.0,,,,,
2022-07-20,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5082,TLH,"Tallahassee, FL",DCA,"Washington, DC",706,654.0,-12.0,19.0,713.0,902.0,11.0,904,913.0,9.0,0.0,,0.0,118.0,139.0,109.0,716.0,,,,,
2023-05-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2032,OMA,"Omaha, NE",ATL,"Atlanta, GA",1750,2020.0,150.0,10.0,2030.0,2312.0,8.0,2100,2320.0,140.0,0.0,,0.0,130.0,120.0,102.0,821.0,17.0,0.0,0.0,0.0,123.0
2020-02-27,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1403,ECP,"Panama City, FL",ATL,"Atlanta, GA",1758,1800.0,2.0,16.0,1816.0,1956.0,10.0,2019,2006.0,-13.0,0.0,,0.0,81.0,66.0,40.0,240.0,,,,,
2019-06-13,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2428,ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX",808,807.0,-1.0,17.0,824.0,1009.0,26.0,1037,1035.0,-2.0,0.0,,0.0,149.0,148.0,105.0,801.0,,,,,
2022-04-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2395,SEA,"Seattle, WA",PHX,"Phoenix, AZ",1409,1459.0,50.0,24.0,1523.0,1734.0,4.0,1658,1738.0,40.0,0.0,,0.0,169.0,159.0,131.0,1107.0,40.0,0.0,0.0,0.0,0.0
2022-12-01,Envoy Air,Envoy Air: MQ,MQ,20398,4004,DFW,"Dallas/Fort Worth, TX",MRY,"Monterey, CA",1151,1149.0,-2.0,11.0,1200.0,1343.0,3.0,1343,1346.0,3.0,0.0,,0.0,232.0,237.0,223.0,1430.0,,,,,
2019-01-11,ExpressJet Airlines LLC d/b/a aha!,ExpressJet Airlines LLC d/b/a aha!: EV,EV,20366,4449,IND,"Indianapolis, IN",EWR,"Newark, NJ",645,637.0,-8.0,14.0,651.0,824.0,8.0,856,832.0,-24.0,0.0,,0.0,131.0,115.0,93.0,645.0,,,,,
2021-07-18,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5195,RKS,"Rock Springs, WY",DEN,"Denver, CO",545,,,,,,,658,,,1.0,B,0.0,73.0,,,260.0,,,,,
2021-08-15,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1586,DTW,"Detroit, MI",AUS,"Austin, TX",2055,2052.0,-3.0,9.0,2101.0,2237.0,8.0,2258,2245.0,-13.0,0.0,,0.0,183.0,173.0,156.0,1149.0,,,,,
2019-07-06,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5875,DEN,"Denver, CO",SYR,"Syracuse, NY",830,832.0,2.0,12.0,844.0,1342.0,5.0,1335,1347.0,12.0,0.0,,0.0,185.0,195.0,178.0,1492.0,,,,,
2022-09-10,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,893,TPA,"Tampa, FL",BWI,"Baltimore, MD",1000,1003.0,3.0,8.0,1011.0,1157.0,4.0,1215,1201.0,-14.0,0.0,,0.0,135.0,118.0,106.0,842.0,,,,,
2019-08-06,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1895,IAH,"Houston, TX",PHX,"Phoenix, AZ",935,927.0,-8.0,22.0,949.0,1002.0,7.0,1015,1009.0,-6.0,0.0,,0.0,160.0,162.0,133.0,1009.0,,,,,
2021-04-03,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,558,FLL,"Fort Lauderdale, FL",PIT,"Pittsburgh, PA",2059,2055.0,-4.0,12.0,2107.0,2324.0,5.0,2338,2329.0,-9.0,0.0,,0.0,159.0,154.0,137.0,994.0,,,,,
2019-12-18,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,168,MCO,"Orlando, FL",MEM,"Memphis, TN",2105,2132.0,27.0,20.0,2152.0,2233.0,28.0,2220,2301.0,41.0,0.0,,0.0,135.0,149.0,101.0,684.0,0.0,0.0,14.0,0.0,27.0
2022-09-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1572,ORD,"Chicago, IL",DAL,"Dallas, TX",1235,1231.0,-4.0,16.0,1247.0,1432.0,16.0,1500,1448.0,-12.0,0.0,,0.0,145.0,137.0,105.0,798.0,,,,,
2019-03-31,JetBlue Airways,JetBlue Airways: B6,B6,20409,468,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",1212,1206.0,-6.0,14.0,1220.0,1350.0,9.0,1411,1359.0,-12.0,0.0,,0.0,119.0,113.0,90.0,581.0,,,,,
2023-07-23,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4234,WYS,"West Yellowstone, MT",SLC,"Salt Lake City, UT",1309,1300.0,-9.0,10.0,1310.0,1353.0,8.0,1420,1401.0,-19.0,0.0,,0.0,71.0,61.0,43.0,273.0,,,,,
2023-03-21,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,655,DEN,"Denver, CO",LAS,"Las Vegas, NV",1935,2032.0,57.0,17.0,2049.0,2135.0,5.0,2039,2140.0,61.0,0.0,,0.0,124.0,128.0,106.0,628.0,0.0,0.0,61.0,0.0,0.0
2019-07-18,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5944,MDW,"Chicago, IL",EWR,"Newark, NJ",1415,1604.0,109.0,23.0,1627.0,1906.0,7.0,1725,1913.0,108.0,0.0,,0.0,130.0,129.0,99.0,711.0,0.0,103.0,0.0,0.0,5.0
2020-01-30,Envoy Air,Envoy Air: MQ,MQ,20398,3405,TYR,"Tyler, TX",DFW,"Dallas/Fort Worth, TX",1024,1206.0,102.0,10.0,1216.0,1241.0,10.0,1125,1251.0,86.0,0.0,,0.0,61.0,45.0,25.0,102.0,0.0,0.0,0.0,0.0,86.0
2020-11-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,243,MIA,"Miami, FL",JFK,"New York, NY",1928,1920.0,-8.0,15.0,1935.0,2205.0,12.0,2222,2217.0,-5.0,0.0,,0.0,174.0,177.0,150.0,1089.0,,,,,
2020-11-24,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1192,DEN,"Denver, CO",LAX,"Los Angeles, CA",2015,2019.0,4.0,23.0,2042.0,2135.0,27.0,2144,2202.0,18.0,0.0,,0.0,149.0,163.0,113.0,862.0,0.0,0.0,18.0,0.0,0.0
2023-02-14,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,853,BOS,"Boston, MA",BWI,"Baltimore, MD",1650,1644.0,-6.0,13.0,1657.0,1800.0,4.0,1830,1804.0,-26.0,0.0,,0.0,100.0,80.0,63.0,369.0,,,,,
2022-01-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2314,DFW,"Dallas/Fort Worth, TX",BWI,"Baltimore, MD",1020,1018.0,-2.0,16.0,1034.0,1354.0,8.0,1411,1402.0,-9.0,0.0,,0.0,171.0,164.0,140.0,1217.0,,,,,
2019-08-01,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1636,SAN,"San Diego, CA",ATL,"Atlanta, GA",2225,2220.0,-5.0,17.0,2237.0,526.0,9.0,538,535.0,-3.0,0.0,,0.0,253.0,255.0,229.0,1892.0,,,,,
2019-03-29,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2481,TPA,"Tampa, FL",ATL,"Atlanta, GA",1955,2037.0,42.0,10.0,2047.0,2152.0,8.0,2138,2200.0,22.0,0.0,,0.0,103.0,83.0,65.0,406.0,0.0,0.0,0.0,0.0,22.0
2023-07-03,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1285,BOS,"Boston, MA",DFW,"Dallas/Fort Worth, TX",1449,1444.0,-5.0,26.0,1510.0,1740.0,14.0,1804,1754.0,-10.0,0.0,,0.0,255.0,250.0,210.0,1562.0,,,,,
2021-11-14,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,548,HNL,"Honolulu, HI",KOA,"Kona, HI",1855,1854.0,-1.0,10.0,1904.0,1936.0,5.0,1943,1941.0,-2.0,0.0,,0.0,48.0,47.0,32.0,163.0,,,,,
2022-11-28,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5065,RIC,"Richmond, VA",LGA,"New York, NY",600,556.0,-4.0,13.0,609.0,653.0,7.0,715,700.0,-15.0,0.0,,0.0,75.0,64.0,44.0,292.0,,,,,
2022-05-20,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3162,ORD,"Chicago, IL",BDL,"Hartford, CT",1419,1413.0,-6.0,23.0,1436.0,1717.0,4.0,1730,1721.0,-9.0,0.0,,0.0,131.0,128.0,101.0,783.0,,,,,
2021-12-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,174,HOU,"Houston, TX",MIA,"Miami, FL",1300,1318.0,18.0,9.0,1327.0,1620.0,8.0,1615,1628.0,13.0,0.0,,0.0,135.0,130.0,113.0,955.0,,,,,
2021-02-08,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1497,SRQ,"Sarasota/Bradenton, FL",ATL,"Atlanta, GA",1300,1253.0,-7.0,12.0,1305.0,1422.0,8.0,1437,1430.0,-7.0,0.0,,0.0,97.0,97.0,77.0,444.0,,,,,
2020-04-18,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2111,SAT,"San Antonio, TX",IAH,"Houston, TX",1740,,,,,,,1848,,,1.0,D,0.0,68.0,,,191.0,,,,,
2021-04-29,JetBlue Airways,JetBlue Airways: B6,B6,20409,917,BOS,"Boston, MA",JFK,"New York, NY",600,550.0,-10.0,9.0,559.0,640.0,7.0,713,647.0,-26.0,0.0,,0.0,73.0,57.0,41.0,187.0,,,,,
2021-02-16,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4744,FLG,"Flagstaff, AZ",DEN,"Denver, CO",1500,1459.0,-1.0,15.0,1514.0,1630.0,4.0,1641,1634.0,-7.0,0.0,,0.0,101.0,95.0,76.0,503.0,,,,,
2019-11-28,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,800,OGG,"Kahului, HI",SMF,"Sacramento, CA",1155,1146.0,-9.0,13.0,1159.0,1829.0,6.0,1856,1835.0,-21.0,0.0,,0.0,301.0,289.0,270.0,2404.0,,,,,
2021-06-26,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1843,CLT,"Charlotte, NC",BOS,"Boston, MA",2035,2102.0,27.0,17.0,2119.0,2300.0,6.0,2246,2306.0,20.0,0.0,,0.0,131.0,124.0,101.0,728.0,20.0,0.0,0.0,0.0,0.0
2019-08-09,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2006,MDW,"Chicago, IL",SAT,"San Antonio, TX",1925,1922.0,-3.0,17.0,1939.0,2152.0,12.0,2205,2204.0,-1.0,0.0,,0.0,160.0,162.0,133.0,1036.0,,,,,
2019-12-27,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5942,DFW,"Dallas/Fort Worth, TX",OKC,"Oklahoma City, OK",1425,1424.0,-1.0,18.0,1442.0,1514.0,3.0,1526,1517.0,-9.0,0.0,,0.0,61.0,53.0,32.0,175.0,,,,,
2022-06-10,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1027,EWR,"Newark, NJ",IAH,"Houston, TX",2029,2058.0,29.0,54.0,2152.0,2344.0,4.0,2312,2348.0,36.0,0.0,,0.0,223.0,230.0,172.0,1400.0,29.0,0.0,7.0,0.0,0.0
2020-02-12,Envoy Air,Envoy Air: MQ,MQ,20398,4045,ORD,"Chicago, IL",DBQ,"Dubuque, IA",1502,1453.0,-9.0,44.0,1537.0,1610.0,3.0,1605,1613.0,8.0,0.0,,0.0,63.0,80.0,33.0,147.0,,,,,
2021-07-12,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4318,SLC,"Salt Lake City, UT",SGU,"St. George, UT",1340,1338.0,-2.0,13.0,1351.0,1435.0,3.0,1450,1438.0,-12.0,0.0,,0.0,70.0,60.0,44.0,272.0,,,,,
2022-11-27,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5654,DEN,"Denver, CO",BZN,"Bozeman, MT",1340,1334.0,-6.0,19.0,1353.0,1529.0,5.0,1533,1534.0,1.0,0.0,,0.0,113.0,120.0,96.0,524.0,,,,,
2019-09-28,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,790,AUS,"Austin, TX",ORD,"Chicago, IL",1410,1406.0,-4.0,12.0,1418.0,1629.0,11.0,1655,1640.0,-15.0,0.0,,0.0,165.0,154.0,131.0,977.0,,,,,
2020-05-09,Republic Airline,Republic Airline: YX,YX,20452,3494,ORD,"Chicago, IL",CVG,"Cincinnati, OH",920,910.0,-10.0,15.0,925.0,1110.0,7.0,1141,1117.0,-24.0,0.0,,0.0,81.0,67.0,45.0,264.0,,,,,
2021-01-14,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,707,LAX,"Los Angeles, CA",CLT,"Charlotte, NC",28,23.0,-5.0,13.0,36.0,753.0,9.0,802,802.0,0.0,0.0,,0.0,274.0,279.0,257.0,2125.0,,,,,
2022-09-25,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2626,SFO,"San Francisco, CA",IAD,"Washington, DC",1618,1631.0,13.0,15.0,1646.0,3.0,3.0,25,6.0,-19.0,0.0,,0.0,307.0,275.0,257.0,2419.0,,,,,
2023-08-28,Republic Airline,Republic Airline: YX,YX,20452,3669,RIC,"Richmond, VA",EWR,"Newark, NJ",1808,1800.0,-8.0,15.0,1815.0,1900.0,17.0,1938,1917.0,-21.0,0.0,,0.0,90.0,77.0,45.0,277.0,,,,,
2020-05-06,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1420,SAT,"San Antonio, TX",PHX,"Phoenix, AZ",1750,1740.0,-10.0,8.0,1748.0,1750.0,3.0,1815,1753.0,-22.0,0.0,,0.0,145.0,133.0,122.0,843.0,,,,,
2019-08-25,JetBlue Airways,JetBlue Airways: B6,B6,20409,1215,BOS,"Boston, MA",BUF,"Buffalo, NY",1530,1535.0,5.0,14.0,1549.0,1653.0,4.0,1702,1657.0,-5.0,0.0,,0.0,92.0,82.0,64.0,395.0,,,,,
2022-03-30,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5229,DTW,"Detroit, MI",MDW,"Chicago, IL",1231,1228.0,-3.0,12.0,1240.0,1229.0,4.0,1246,1233.0,-13.0,0.0,,0.0,75.0,65.0,49.0,228.0,,,,,
2022-10-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2177,DEN,"Denver, CO",DAL,"Dallas, TX",720,742.0,22.0,9.0,751.0,1016.0,4.0,1015,1020.0,5.0,0.0,,0.0,115.0,98.0,85.0,651.0,,,,,
2022-02-06,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5270,MSP,"Minneapolis, MN",CWA,"Mosinee, WI",1245,1242.0,-3.0,52.0,1334.0,1413.0,3.0,1358,1416.0,18.0,0.0,,0.0,73.0,94.0,39.0,175.0,0.0,0.0,18.0,0.0,0.0
2023-05-25,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5152,CLT,"Charlotte, NC",HPN,"White Plains, NY",2047,2039.0,-8.0,50.0,2129.0,2251.0,12.0,2247,2303.0,16.0,0.0,,0.0,120.0,144.0,82.0,564.0,0.0,0.0,16.0,0.0,0.0
2019-10-30,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,751,GRR,"Grand Rapids, MI",ATL,"Atlanta, GA",1337,1334.0,-3.0,15.0,1349.0,1533.0,8.0,1538,1541.0,3.0,0.0,,0.0,121.0,127.0,104.0,640.0,,,,,
2019-10-08,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2357,EYW,"Key West, FL",ATL,"Atlanta, GA",700,833.0,93.0,5.0,838.0,1007.0,12.0,902,1019.0,77.0,0.0,,0.0,122.0,106.0,89.0,646.0,0.0,0.0,0.0,0.0,77.0
2019-12-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1113,ORF,"Norfolk, VA",ATL,"Atlanta, GA",1000,956.0,-4.0,11.0,1007.0,1135.0,8.0,1157,1143.0,-14.0,0.0,,0.0,117.0,107.0,88.0,516.0,,,,,
2021-08-03,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2162,DEN,"Denver, CO",HDN,"Hayden, CO",1255,1255.0,0.0,10.0,1305.0,1334.0,3.0,1340,1337.0,-3.0,0.0,,0.0,45.0,42.0,29.0,141.0,,,,,
2020-08-25,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,64,ANC,"Anchorage, AK",JNU,"Juneau, AK",1105,1058.0,-7.0,13.0,1111.0,1232.0,5.0,1240,1237.0,-3.0,0.0,,0.0,95.0,99.0,81.0,571.0,,,,,
2019-09-05,Envoy Air,Envoy Air: MQ,MQ,20398,3546,LGA,"New York, NY",ROA,"Roanoke, VA",1140,1134.0,-6.0,47.0,1221.0,1334.0,6.0,1324,1340.0,16.0,0.0,,0.0,104.0,126.0,73.0,405.0,0.0,0.0,16.0,0.0,0.0
2021-07-22,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,154,LIH,"Lihue, HI",HNL,"Honolulu, HI",819,850.0,31.0,7.0,857.0,919.0,4.0,855,923.0,28.0,0.0,,0.0,36.0,33.0,22.0,102.0,0.0,0.0,0.0,0.0,28.0
2019-06-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1872,BUF,"Buffalo, NY",LAS,"Las Vegas, NV",1850,1852.0,2.0,6.0,1858.0,2015.0,6.0,2045,2021.0,-24.0,0.0,,0.0,295.0,269.0,257.0,1986.0,,,,,
2021-02-26,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3746,SLC,"Salt Lake City, UT",ABQ,"Albuquerque, NM",2045,2042.0,-3.0,25.0,2107.0,2221.0,6.0,2227,2227.0,0.0,0.0,,0.0,102.0,105.0,74.0,493.0,,,,,
2023-04-23,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,961,DFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA",1210,1217.0,7.0,13.0,1230.0,1501.0,4.0,1511,1505.0,-6.0,0.0,,0.0,121.0,108.0,91.0,731.0,,,,,
2019-11-18,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1740,MSP,"Minneapolis, MN",TPA,"Tampa, FL",900,857.0,-3.0,15.0,912.0,1245.0,3.0,1311,1248.0,-23.0,0.0,,0.0,191.0,171.0,153.0,1306.0,,,,,
2022-07-07,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1409,CLT,"Charlotte, NC",FLL,"Fort Lauderdale, FL",938,936.0,-2.0,22.0,958.0,1133.0,3.0,1149,1136.0,-13.0,0.0,,0.0,131.0,120.0,95.0,632.0,,,,,
2021-06-16,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1309,MSY,"New Orleans, LA",SLC,"Salt Lake City, UT",1856,1843.0,-13.0,9.0,1852.0,2050.0,11.0,2125,2101.0,-24.0,0.0,,0.0,209.0,198.0,178.0,1428.0,,,,,
2021-05-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2386,BWI,"Baltimore, MD",ATL,"Atlanta, GA",705,704.0,-1.0,10.0,714.0,830.0,11.0,856,841.0,-15.0,0.0,,0.0,111.0,97.0,76.0,577.0,,,,,
2019-07-08,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1051,ATL,"Atlanta, GA",BHM,"Birmingham, AL",1405,1400.0,-5.0,15.0,1415.0,1344.0,4.0,1357,1348.0,-9.0,0.0,,0.0,52.0,48.0,29.0,134.0,,,,,
2020-08-19,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5118,ORD,"Chicago, IL",CGI,"Cape Girardeau, MO",1935,1927.0,-8.0,12.0,1939.0,2030.0,2.0,2042,2032.0,-10.0,0.0,,0.0,67.0,65.0,51.0,339.0,,,,,
2019-07-30,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,6156,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",1650,1800.0,70.0,13.0,1813.0,1853.0,4.0,1755,1857.0,62.0,0.0,,0.0,65.0,57.0,40.0,231.0,6.0,0.0,0.0,0.0,56.0
2022-11-16,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3934,OMA,"Omaha, NE",DTW,"Detroit, MI",1038,1038.0,0.0,14.0,1052.0,1321.0,8.0,1329,1329.0,0.0,0.0,,0.0,111.0,111.0,89.0,651.0,,,,,
2023-04-03,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,252,MKE,"Milwaukee, WI",RSW,"Fort Myers, FL",1255,1307.0,12.0,9.0,1316.0,1651.0,5.0,1718,1656.0,-22.0,0.0,,0.0,203.0,169.0,155.0,1183.0,,,,,
2022-09-03,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5659,DEN,"Denver, CO",SDF,"Louisville, KY",1120,1116.0,-4.0,18.0,1134.0,1546.0,8.0,1610,1554.0,-16.0,0.0,,0.0,170.0,158.0,132.0,1024.0,,,,,
2019-04-10,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,129,BQN,"Aguadilla, PR",MCO,"Orlando, FL",1300,1252.0,-8.0,7.0,1259.0,1534.0,11.0,1608,1545.0,-23.0,0.0,,0.0,188.0,173.0,155.0,1129.0,,,,,
2021-10-17,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5270,CLT,"Charlotte, NC",BHM,"Birmingham, AL",859,854.0,-5.0,25.0,919.0,924.0,2.0,926,926.0,0.0,0.0,,0.0,87.0,92.0,65.0,350.0,,,,,
2022-01-29,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6269,LGA,"New York, NY",IAH,"Houston, TX",1725,,,,,,,2042,,,1.0,B,0.0,257.0,,,1416.0,,,,,
2022-05-30,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1074,MIA,"Miami, FL",BOS,"Boston, MA",1730,,,,,,,2049,,,1.0,B,0.0,199.0,,,1258.0,,,,,
2021-10-24,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1229,SAV,"Savannah, GA",ATL,"Atlanta, GA",654,646.0,-8.0,13.0,659.0,741.0,6.0,806,747.0,-19.0,0.0,,0.0,72.0,61.0,42.0,214.0,,,,,
2022-10-09,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,523,CLE,"Cleveland, OH",DEN,"Denver, CO",1133,1128.0,-5.0,8.0,1136.0,1214.0,11.0,1257,1225.0,-32.0,0.0,,0.0,204.0,177.0,158.0,1201.0,,,,,
2019-12-11,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1075,EWR,"Newark, NJ",SNA,"Santa Ana, CA",1835,1834.0,-1.0,30.0,1904.0,2144.0,4.0,2150,2148.0,-2.0,0.0,,0.0,375.0,374.0,340.0,2434.0,,,,,
2020-07-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1709,SNA,"Santa Ana, CA",SMF,"Sacramento, CA",700,656.0,-4.0,16.0,712.0,819.0,3.0,835,822.0,-13.0,0.0,,0.0,95.0,86.0,67.0,404.0,,,,,
2019-11-06,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,993,EWR,"Newark, NJ",LAS,"Las Vegas, NV",628,633.0,5.0,16.0,649.0,854.0,4.0,902,858.0,-4.0,0.0,,0.0,334.0,325.0,305.0,2227.0,,,,,
2021-03-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,882,MDW,"Chicago, IL",MIA,"Miami, FL",1250,1312.0,22.0,9.0,1321.0,1704.0,4.0,1700,1708.0,8.0,0.0,,0.0,190.0,176.0,163.0,1182.0,,,,,
2020-05-14,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,621,CLT,"Charlotte, NC",PWM,"Portland, ME",930,923.0,-7.0,12.0,935.0,1118.0,3.0,1146,1121.0,-25.0,0.0,,0.0,136.0,118.0,103.0,813.0,,,,,
